X	Y	Z	CUT	DENSITY	ZONE
200	60	50	3.70082081	2.040347082	1
200	60	60	4.386487414	2.816263871	1
200	70	-10	2.752551172	1.847435517	1
200	70	0	2.992100503	2.306404844	1
200	70	10	3.319138187	1.563360325	1
200	70	20	2.828094911	2.701962903	1
200	70	30	0.062385401	2.898677577	1
200	70	40	0.044785225	2.171063318	1
200	80	-10	0.500965263	2.659230252	1
200	80	0	1.595384691	2.844243055	1
200	80	10	2.189398403	1.750716686	1
200	80	20	4.226515467	2.495727917	1
200	90	-10	3.177355769	1.583776154	1
200	90	0	0.137286434	1.69400826	1
210	-50	70	2.423819145	2.665568197	1
210	-50	80	1.233613034	2.593400442	1
210	-50	90	0.046239772	2.187069013	1
210	-50	100	3.050241202	1.744082025	1
210	-50	110	0.396813659	1.577070106	1
210	-50	120	0.254052732	2.576716116	1
210	-40	40	3.233283386	2.534532041	1
210	-40	50	2.652184534	2.991151689	1
210	-40	60	3.446762079	2.357262832	1
210	-40	70	2.502207824	1.632078563	1
210	-40	80	0.937025934	2.156952398	1
210	-40	90	1.035983552	2.576080015	1
210	-40	100	3.004233404	2.609652918	1
210	-40	110	3.859416435	2.208548457	1
210	-40	120	3.07144507	2.657223567	1
210	-40	130	2.432775656	1.655831003	1
210	-30	30	3.212355436	2.576164305	1
210	-30	40	4.122402949	2.276018536	1
210	-30	50	2.001466513	1.72666011	1
210	-30	60	1.033044763	1.501506282	1
210	-30	70	2.417713345	1.527386285	1
210	-30	80	1.918201253	1.599867478	1
210	-30	90	4.094530941	1.780598003	1
210	-30	100	1.786712041	2.784306105	1
210	-30	110	3.174673774	1.843997268	1
210	-30	120	0.576693031	2.349396934	1
210	-30	130	2.591555586	1.923783216	1
210	-30	140	2.216650491	2.321180547	1
210	-20	10	3.746642706	1.749518205	1
210	-20	20	0.323816258	1.699059876	1
210	-20	30	4.280911193	2.07541041	1
210	-20	40	0.363621448	2.249845153	1
210	-20	50	3.271783084	2.8806196	1
210	-20	60	0.169176383	2.465379994	1
210	-20	70	2.722205116	2.799952596	1
210	-20	80	3.204278517	1.663986859	1
210	-20	90	1.371643147	2.247691854	1
210	-20	100	1.708872648	2.419717284	1
210	-20	110	1.708848216	1.568245139	1
210	-20	120	0.502291501	2.49637146	1
210	-20	130	0.205251272	1.831839113	1
210	-20	140	2.291592203	1.923222003	1
210	-10	0	0.990617396	1.772595707	1
210	-10	10	2.019590141	2.729068263	1
210	-10	20	0.72740836	1.56750813	1
210	-10	30	3.95187398	2.871731957	1
210	-10	40	4.308468166	2.147609646	1
210	-10	50	1.399656393	2.015444852	1
210	-10	60	2.085380056	1.868720763	1
210	-10	70	3.815053026	2.532236736	1
210	-10	80	0.651192994	2.480145874	1
210	-10	90	4.196738145	2.106549005	1
210	-10	100	3.512241716	2.450804087	1
210	-10	110	1.078125971	1.831092321	1
210	-10	120	1.334884111	2.990888297	1
210	-10	130	2.390369892	1.669331066	1
210	-10	140	3.327229834	2.087479592	1
210	-10	150	2.256581916	2.271476411	1
210	0	0	0.898979057	1.661114226	1
210	0	10	4.403680208	2.441755207	1
210	0	20	1.157227744	2.412526609	1
210	0	30	0.691357868	1.937473901	1
210	0	40	3.308851049	1.534560254	1
210	0	50	4.351094722	1.523953307	1
210	0	60	0.281680242	2.006954098	1
210	0	70	0.365866072	2.811882662	1
210	0	80	1.655875628	2.448041381	1
210	0	90	2.286368561	1.657269704	1
210	0	100	3.265273212	2.629716495	1
210	0	110	1.813292074	2.520813078	1
210	0	120	3.643729229	2.419825358	1
210	0	130	0.121170071	2.72244978	1
210	0	140	3.376433254	2.878381878	1
210	0	150	2.003967531	1.647930696	1
210	10	-10	3.22337349	1.971689325	1
210	10	0	3.838875118	2.525519983	1
210	10	10	2.604107592	2.361089983	1
210	10	20	2.550263483	2.753494843	1
210	10	30	0.430785716	2.425242627	1
210	10	40	3.763394241	1.821287394	1
210	10	50	4.140716487	2.04768417	1
210	10	60	2.50994975	2.759372107	1
210	10	70	0.070610901	2.964165135	1
210	10	80	4.041205012	1.794618441	1
210	10	90	2.981108109	2.074034906	1
210	10	100	0.810130534	1.534230922	1
210	10	110	0.808291153	1.945787848	1
210	10	120	3.886386515	1.848680121	1
210	10	130	2.896001653	1.877487039	1
210	10	140	3.917110866	1.63403116	1
210	20	-10	1.714932879	1.736976457	1
210	20	0	3.649313236	2.682089927	1
210	20	10	2.517815894	1.884701332	1
210	20	20	1.381261659	2.445522669	1
210	20	30	0.141643227	2.047569778	1
210	20	40	2.647420096	2.165959258	1
210	20	50	0.876884033	2.144373935	1
210	20	60	2.866536745	2.376175379	1
210	20	70	3.795372242	2.51666683	1
210	20	80	3.825254833	1.939766293	1
210	20	90	0.773061053	2.900753611	1
210	20	100	0.601955495	1.661930182	1
210	20	110	0.168135679	1.903460556	1
210	20	120	1.723836801	2.722827182	1
210	20	130	2.291072766	1.933995502	1
210	20	140	1.32683599	2.312648486	1
210	30	-10	1.327362781	2.607867582	1
210	30	0	4.064721114	1.852583492	1
210	30	10	1.192762003	2.271945792	1
210	30	20	0.836174846	2.043249737	1
210	30	30	3.53595789	2.963138783	1
210	30	40	4.369046882	2.878299716	1
210	30	50	3.839990116	2.111311616	1
210	30	60	4.072631989	1.798777918	1
210	30	70	1.59615037	2.879498488	1
210	30	80	1.04185946	1.992516171	1
210	30	90	3.514311538	1.793603278	1
210	30	100	0.499949686	2.902082785	1
210	30	110	0.860315026	2.282372001	1
210	30	120	2.018823022	2.554812229	1
210	40	-10	3.448947361	2.348136308	1
210	40	0	0.414642922	2.472809833	1
210	40	10	1.13346733	1.812838788	1
210	40	20	1.5352339	2.514032391	1
210	40	30	2.639171669	2.264023719	1
210	40	40	0.711078455	1.853313733	1
210	40	50	1.94491602	1.983801314	1
210	40	60	0.298975932	1.830034666	1
210	40	70	4.107475354	2.013240111	1
210	40	80	4.138859545	1.746682795	1
210	40	90	2.603284991	1.778061324	1
210	40	100	4.209904815	1.507237003	1
210	40	110	1.376689884	1.759238072	1
210	50	-10	2.401331264	2.164670767	1
210	50	0	0.832725755	2.310325589	1
210	50	10	3.337602931	2.854247391	1
210	50	20	2.634665401	2.706959671	1
210	50	30	0.747598533	1.781136366	1
210	50	40	2.152573723	2.746366304	1
210	50	50	2.775287077	2.933650901	1
210	50	60	2.030535929	2.99365347	1
210	50	70	1.335550032	2.945644344	1
210	50	80	4.014876129	2.152260484	1
210	50	90	1.714424087	2.615050086	1
210	60	-10	2.390857309	1.776032999	1
210	60	0	0.036858141	1.610798193	1
210	60	10	0.173788187	2.525989069	1
210	60	20	1.869057785	2.996138729	1
210	60	30	0.526509264	2.024212382	1
210	60	40	2.952234593	1.871113516	1
210	60	50	2.338043135	2.791751759	1
210	60	60	0.227080589	1.784073098	1
210	60	70	3.635184366	1.547811683	1
210	60	80	3.755055026	1.559940535	1
210	70	-10	2.094486423	1.993195671	1
210	70	0	1.040247491	1.986797847	1
210	70	10	1.063377518	1.949260672	1
210	70	20	0.450139855	2.639956216	1
210	70	30	2.944267472	2.84063554	1
210	70	40	2.477838986	2.180386015	1
210	70	50	2.187267664	2.249316307	1
210	70	60	1.192812542	1.909337268	1
210	80	-10	2.760250952	1.986671062	1
210	80	0	0.091745305	2.2532834	1
210	80	10	2.952115422	2.138247697	1
210	80	20	0.124862767	2.737793851	1
210	80	30	2.368780597	2.560961698	1
210	90	-10	1.551284939	2.470658938	1
210	90	0	2.019384606	1.850515844	1
210	90	10	0.5809967	2.045148836	1
210	90	20	4.016430031	1.521931635	1
210	100	0	2.793882558	1.691085559	1
220	-40	70	1.819336873	2.704483271	1
220	-40	80	0.911865448	1.609461849	1
220	-40	90	4.013478629	2.092788124	1
220	-40	100	0.340235173	1.780243152	1
220	-40	110	0.234211396	2.894794796	1
220	-40	120	0.478286038	2.515612779	1
220	-40	130	1.479397156	2.422389603	1
220	-30	50	0.420349429	1.615115677	1
220	-30	60	2.99926446	2.32785444	1
220	-30	70	1.856825744	2.558251734	1
220	-30	80	2.539649804	1.844638698	1
220	-30	90	2.341453784	1.774545666	1
220	-30	100	1.111480541	2.799911136	1
220	-30	110	2.465922768	2.536410511	1
220	-30	120	3.85972395	2.128129586	1
220	-30	130	1.553142886	2.857436326	1
220	-30	140	0.634350951	1.726549268	1
220	-20	20	4.394906765	1.945615814	1
220	-20	30	2.120794824	1.575507263	1
220	-20	40	3.789531904	1.660912181	1
220	-20	50	0.891956915	2.536433801	1
220	-20	60	1.684476866	2.7456153	1
220	-20	70	1.895081661	2.8714732	1
220	-20	80	0.246791919	2.935313609	1
220	-20	90	1.191666873	2.090574695	1
220	-20	100	3.347758127	2.297756624	1
220	-20	110	1.598088469	2.081085248	1
220	-20	120	2.144528556	2.671659553	1
220	-20	130	0.047855336	2.771812856	1
220	-20	140	3.92067543	1.702444161	1
220	-20	150	3.168321662	1.65583287	1
220	-10	10	1.671650117	2.212330016	1
220	-10	20	0.406385561	2.426645585	1
220	-10	30	2.637795512	1.824954636	1
220	-10	40	2.978711195	2.3149486	1
220	-10	50	2.891464521	1.816526443	1
220	-10	60	0.481813434	2.297023682	1
220	-10	70	0.860000527	2.219587531	1
220	-10	80	0.150536732	2.951969719	1
220	-10	90	3.440413846	2.479103493	1
220	-10	100	0.502576673	2.414331027	1
220	-10	110	1.791521502	2.956977517	1
220	-10	120	3.244565167	2.309060613	1
220	-10	130	3.30445367	2.324306657	1
220	-10	140	2.803302602	1.950002502	1
220	-10	150	0.988496271	2.037671653	1
220	0	10	3.528657056	2.364022273	1
220	0	20	3.357837754	2.485964939	1
220	0	30	2.130826991	1.691950629	1
220	0	40	2.838019502	2.109067896	1
220	0	50	1.083237643	1.958806606	1
220	0	60	3.404353915	2.326285885	1
220	0	70	2.764332717	2.187181245	1
220	0	80	4.041582371	1.98592552	1
220	0	90	1.344232298	2.357729486	1
220	0	100	3.289678421	2.943883965	1
220	0	110	0.167142357	1.864090644	1
220	0	120	0.192074425	2.698152085	1
220	0	130	1.106533859	1.95966431	1
220	0	140	0.562712833	2.960453447	1
220	0	150	1.948365143	2.949202627	1
220	10	0	0.867308298	2.045677185	1
220	10	10	0.628481033	1.888508302	1
220	10	20	3.480333001	2.361239911	1
220	10	30	3.833096958	2.075185653	1
220	10	40	3.378381941	2.933681675	1
220	10	50	0.905297772	2.178568118	1
220	10	60	3.472590328	2.167709898	1
220	10	70	4.051261553	2.761123503	1
220	10	80	4.489137852	2.267314833	1
220	10	90	3.757321122	1.979315188	1
220	10	100	1.437578333	1.549363527	1
220	10	110	3.170615297	2.233251275	1
220	10	120	0.703851777	2.368994363	1
220	10	130	1.396646967	1.754610571	1
220	10	140	0.685285746	1.610831109	1
220	20	0	3.656728129	1.575736426	1
220	20	10	2.879296839	2.002630642	1
220	20	20	1.435424245	2.877464758	1
220	20	30	3.630158569	1.959327867	1
220	20	40	4.09351318	2.889551785	1
220	20	50	2.571715859	2.295879076	1
220	20	60	3.058908129	2.226266411	1
220	20	70	4.282500421	2.023638328	1
220	20	80	3.682512962	2.4961929	1
220	20	90	0.233281596	2.306439694	1
220	20	100	2.825391276	2.695789034	1
220	20	110	0.862599827	2.209790087	1
220	20	120	1.540347614	2.186119472	1
220	20	130	3.172914302	2.316047569	1
220	20	140	1.812452876	2.13769238	1
220	30	0	4.23668173	2.837864442	1
220	30	10	1.398910437	1.606878555	1
220	30	20	0.233379548	1.824046895	1
220	30	30	4.04724053	1.82425286	1
220	30	40	4.084345706	2.939204678	1
220	30	50	4.040401998	1.604938028	1
220	30	60	2.251343541	1.527323625	1
220	30	70	4.358695223	2.629981733	1
220	30	80	3.243767833	2.854847641	1
220	30	90	1.309840576	2.24309137	1
220	30	100	2.28052815	2.846136741	1
220	30	110	3.844057913	2.162900861	1
220	30	120	0.190517043	2.293775474	1
220	30	130	1.906977179	1.822892975	1
220	40	-10	2.600596076	2.915134412	1
220	40	0	4.13656023	1.88488665	1
220	40	10	3.789549829	1.580757389	1
220	40	20	2.440201044	2.036099838	1
220	40	30	1.191092409	1.599326931	1
220	40	40	1.521758433	2.715579489	1
220	40	50	0.805692748	2.428739423	1
220	40	60	2.97845169	1.915844373	1
220	40	70	0.253761698	1.625061032	1
220	40	80	3.118863635	1.605996699	1
220	40	90	1.025542235	1.620073244	1
220	40	100	3.05587933	2.777140157	1
220	40	110	0.791318181	1.72691996	1
220	40	120	0.998820735	1.533229905	1
220	50	-10	1.624166236	2.185929354	1
220	50	0	0.564581574	1.819838448	1
220	50	10	2.820640871	2.333145677	1
220	50	20	2.311696085	1.681427769	1
220	50	30	4.281901205	1.81120932	1
220	50	40	4.352412134	1.816013261	1
220	50	50	1.259544209	1.588006901	1
220	50	60	2.13861218	2.230379041	1
220	50	70	2.972984339	2.633792566	1
220	50	80	2.272398777	2.839113454	1
220	50	90	0.512106738	2.688674919	1
220	50	100	4.403927255	1.567374391	1
220	60	-10	3.773211442	2.313668576	1
220	60	0	4.258736449	1.959218299	1
220	60	10	2.783362826	2.728607964	1
220	60	20	1.35563696	2.435821341	1
220	60	30	2.776027134	2.418364331	1
220	60	40	1.87504349	2.566766695	1
220	60	50	2.370869663	2.207635869	1
220	60	60	4.069555518	2.73316648	1
220	60	70	1.202723446	2.994493732	1
220	60	80	2.522978592	1.629756316	1
220	70	-10	0.324016057	1.851176688	1
220	70	0	1.7583281	2.361019523	1
220	70	10	3.705923917	2.433268973	1
220	70	20	0.850176764	2.860316042	1
220	70	30	2.182152625	1.76120903	1
220	70	40	2.71758254	2.61052729	1
220	70	50	2.252411562	2.275720384	1
220	70	60	2.935626733	1.879631077	1
220	80	-10	4.107146059	2.850084073	1
220	80	0	3.29535274	1.92027532	1
220	80	10	0.669760761	1.621020602	1
220	80	20	3.635501967	2.440222562	1
220	80	30	3.467409255	2.732491798	1
220	80	40	4.218390471	2.701843539	1
220	90	-10	3.767460591	2.230768154	1
220	90	0	4.490650848	1.830162768	1
220	90	10	2.456072031	2.703242199	1
220	90	20	1.988140129	1.567548433	1
220	90	30	2.928578585	2.449936617	1
220	100	0	3.705920346	2.04633565	1
220	100	10	0.002639402	1.848462851	1
230	-40	120	2.556928905	2.447434781	1
230	-30	70	1.670450489	1.630969334	1
230	-30	80	1.896192451	2.504908073	1
230	-30	90	2.96295342	2.876588328	1
230	-30	100	2.579631926	1.796829438	1
230	-30	110	0.839663458	2.8849785	1
230	-30	120	2.430251059	2.59741788	1
230	-30	130	1.005756033	2.575319438	1
230	-30	140	0.286763267	1.52834703	1
230	-30	150	1.888090446	2.469184305	1
230	-20	50	2.41512052	2.024239239	1
230	-20	60	2.608441404	1.640745129	1
230	-20	70	1.369720947	1.755940967	1
230	-20	80	3.60814508	1.792416033	1
230	-20	90	2.3587365	2.377359444	1
230	-20	100	2.36068245	1.651660838	1
230	-20	110	3.10233246	2.618377431	1
230	-20	120	2.135196853	2.504677172	1
230	-20	130	1.133599588	2.393450785	1
230	-20	140	0.527715214	2.731825363	1
230	-20	150	0.496340505	2.085455941	1
230	-10	30	3.367484279	2.308056184	1
230	-10	40	1.747113832	1.744589267	1
230	-10	50	1.472319865	1.838027968	1
230	-10	60	1.104233915	1.854174248	1
230	-10	70	4.137411425	1.759201086	1
230	-10	80	2.013916377	1.786545234	1
230	-10	90	1.087684267	1.790998577	1
230	-10	100	2.136758602	2.406148234	1
230	-10	110	3.847914891	2.600158937	1
230	-10	120	2.729265038	2.642261698	1
230	-10	130	3.604913652	1.594850055	1
230	-10	140	0.092152147	2.997143537	1
230	-10	150	3.469772818	1.899182893	1
230	0	20	0.800493069	2.052138785	1
230	0	30	1.393469889	2.810855806	1
230	0	40	2.127820916	1.717647355	1
230	0	50	2.664736724	2.800543138	1
230	0	60	4.023373273	1.771597683	1
230	0	70	1.888153439	2.472649608	1
230	0	80	2.529292926	2.946102424	1
230	0	90	2.400359738	1.873007751	1
230	0	100	4.107274811	2.769130638	1
230	0	110	1.361692874	2.249949163	1
230	0	120	0.524041281	2.092995598	1
230	0	130	0.6985458	2.341862442	1
230	0	140	4.123975162	1.743072764	1
230	0	150	3.683866094	2.814513126	1
230	10	10	4.221586557	2.17326422	1
230	10	20	0.237301255	1.811233428	1
230	10	30	1.473695157	2.248117781	1
230	10	40	2.214839963	2.408964367	1
230	10	50	0.136677373	2.819303091	1
230	10	60	1.076380966	1.67771614	1
230	10	70	2.439591007	2.962611399	1
230	10	80	0.508446126	2.081770381	1
230	10	90	4.487515707	1.74446684	1
230	10	100	2.448345842	2.784877781	1
230	10	110	3.570038465	2.538635678	1
230	10	120	4.221681674	2.381121682	1
230	10	130	3.317717701	2.654997511	1
230	10	140	3.838167521	1.941488072	1
230	10	150	2.334809986	2.934369499	1
230	20	10	0.641348649	2.445623128	1
230	20	20	3.608234089	2.752490567	1
230	20	30	2.396190779	2.103979923	1
230	20	40	1.852587445	2.940915314	1
230	20	50	4.322334992	1.755540787	1
230	20	60	3.292829735	2.206007862	1
230	20	70	2.498779562	1.879291025	1
230	20	80	1.582152387	1.998215532	1
230	20	90	0.153207108	1.573509137	1
230	20	100	2.937179293	1.846279175	1
230	20	110	1.195940834	2.75267092	1
230	20	120	1.879274406	2.960579217	1
230	20	130	3.329437717	1.66518092	1
230	20	140	4.006292096	2.776670809	1
230	30	10	0.342192053	1.576000258	1
230	30	20	4.147220143	2.614036566	1
230	30	30	4.020694101	1.854943084	1
230	30	40	3.185539961	2.164243117	1
230	30	50	0.913772803	2.141303567	1
230	30	60	4.346496506	1.539748525	1
230	30	70	0.677583602	1.915741238	1
230	30	80	1.276491087	2.11777199	1
230	30	90	3.022110217	1.826339319	1
230	30	100	1.355433897	2.106102651	1
230	30	110	1.703074906	1.809823277	1
230	30	120	1.656221883	2.410101808	1
230	30	130	4.107517848	2.218223428	1
230	30	140	3.53395124	1.54130133	1
230	40	0	1.244331835	2.936861222	1
230	40	10	2.565397921	2.430971816	1
230	40	20	3.886826308	2.005267635	1
230	40	30	2.638610457	2.36816141	1
230	40	40	2.032079993	2.99822285	1
230	40	50	1.9444029	2.615857198	1
230	40	60	4.399345271	1.52871307	1
230	40	70	3.785934364	2.263236133	1
230	40	80	2.01270175	1.985293047	1
230	40	90	2.345774183	1.765514496	1
230	40	100	0.725325704	2.263961494	1
230	40	110	3.21921471	2.544744205	1
230	40	120	2.180963414	2.286297968	1
230	40	130	2.981326895	1.506896227	1
230	50	0	2.182344464	2.515658662	1
230	50	10	1.130821046	2.20329581	1
230	50	20	1.544289053	1.720420019	1
230	50	30	0.902456513	2.742096228	1
230	50	40	0.184734002	2.428273401	1
230	50	50	1.512160341	1.533863357	1
230	50	60	3.246106867	2.31043878	1
230	50	70	0.173975948	2.06490826	1
230	50	80	4.39353322	2.053757236	1
230	50	90	1.161614585	1.999294847	1
230	50	100	2.149085371	1.662905151	1
230	50	110	0.057681495	2.447763568	1
230	60	-10	4.416218673	1.617175554	1
230	60	0	4.148817237	2.902475366	1
230	60	10	2.506138073	1.516531488	1
230	60	20	0.636062303	2.277732987	1
230	60	30	1.12814106	2.819440741	1
230	60	40	1.128311384	2.069603722	1
230	60	50	1.218276498	2.905625849	1
230	60	60	2.090284459	2.578485881	1
230	60	70	2.497950692	2.913441367	1
230	60	80	4.327089854	1.995021905	1
230	60	90	3.618671715	2.894904877	1
230	70	-10	0.391885941	2.478946087	1
230	70	0	0.990275976	2.046193502	1
230	70	10	2.21129374	1.752803498	1
230	70	20	1.117863013	1.810572134	1
230	70	30	3.544802443	1.816255455	1
230	70	40	4.383344595	2.58016681	1
230	70	50	4.270059413	2.772798531	1
230	70	60	0.187077724	1.943883309	1
230	70	70	0.69177554	1.835564991	1
230	80	-10	2.816829679	2.126698337	1
230	80	0	1.151330331	2.566784714	1
230	80	10	3.741666234	1.561390314	1
230	80	20	1.051648724	2.741103369	1
230	80	30	3.612166136	2.981143458	1
230	80	40	2.106206547	2.949144869	1
230	80	50	1.254136888	2.788677915	1
230	90	-10	3.002498987	1.894753348	1
230	90	0	3.266194307	2.834730129	1
230	90	10	1.408682316	1.589201408	1
230	90	20	1.031061334	2.055935137	1
230	90	30	3.637801162	1.593658882	1
230	100	0	4.077059705	2.274484855	1
230	100	10	1.68968748	2.697207152	1
240	-30	110	0.257706237	2.386095269	1
240	-30	120	0.898802374	2.358532937	1
240	-30	130	4.300967214	2.559477357	1
240	-30	140	0.582264465	1.735637936	1
240	-20	80	0.792706547	2.154970058	1
240	-20	90	4.073680204	2.229885942	1
240	-20	100	4.307838659	1.866502401	1
240	-20	110	2.670750247	1.5417922	1
240	-20	120	3.940740598	1.594646444	1
240	-20	130	3.68216291	2.041518432	1
240	-20	140	1.339384363	1.727348753	1
240	-10	60	0.255515948	2.115055776	1
240	-10	70	3.012011494	2.855780777	1
240	-10	80	2.141397542	1.73551661	1
240	-10	90	0.889546141	1.660716591	1
240	-10	100	3.183933315	2.743034849	1
240	-10	110	1.425514159	2.183141716	1
240	-10	120	2.377659885	2.304436839	1
240	-10	130	4.174869652	1.716304291	1
240	-10	140	3.244590805	1.81931212	1
240	-10	150	0.077426648	2.775151975	1
240	0	40	0.974035942	1.932886968	1
240	0	50	1.35640814	2.722173974	1
240	0	60	3.246599769	2.007891899	1
240	0	70	4.329942199	1.90430006	1
240	0	80	3.429534985	2.352736241	1
240	0	90	0.306222013	2.098615836	1
240	0	100	2.889607738	1.710033537	1
240	0	110	2.109108535	1.924060464	1
240	0	120	1.450735248	2.044497386	1
240	0	130	2.639920956	2.464615469	1
240	0	140	0.846657999	1.709568317	1
240	0	150	0.606342878	2.892764252	1
240	10	30	3.214687062	2.907014831	1
240	10	40	0.106600758	2.563854859	1
240	10	50	0.714963638	2.846346479	1
240	10	60	2.395409344	2.762354054	1
240	10	70	2.102181591	2.388269529	1
240	10	80	0.443537448	1.698875917	1
240	10	90	1.320489335	2.627383239	1
240	10	100	2.758688945	1.796169317	1
240	10	110	1.408841917	2.256334997	1
240	10	120	1.055595103	2.087163216	1
240	10	130	1.275628653	1.986752777	1
240	10	140	3.164955805	2.438735976	1
240	20	20	1.093818323	2.813312481	1
240	20	30	0.647092532	2.480457137	1
240	20	40	1.796428998	1.797877217	1
240	20	50	0.268615735	2.304012348	1
240	20	60	0.709807136	2.623855611	1
240	20	70	1.707797219	1.559519719	1
240	20	80	0.144932476	2.313736234	1
240	20	90	1.57828012	2.991244927	1
240	20	100	1.682692503	1.778586515	1
240	20	110	4.013800841	2.150115927	1
240	20	120	3.857113274	2.213698757	1
240	20	130	1.733765518	2.183847836	1
240	20	140	1.677201714	1.521084522	1
240	30	20	1.199350009	2.720004669	1
240	30	30	2.376362525	2.331226035	1
240	30	40	2.988790247	2.274176252	1
240	30	50	0.881586708	1.577200303	1
240	30	60	0.9175271	2.742039061	1
240	30	70	3.86608836	2.938255323	1
240	30	80	0.243314984	2.507960423	1
240	30	90	3.03620271	2.724156057	1
240	30	100	2.417228181	2.50983862	1
240	30	110	1.726894821	1.671984192	1
240	30	120	0.292804421	2.453102919	1
240	30	130	4.208071366	2.939746474	1
240	30	140	2.776761367	2.616437655	1
240	40	10	3.845129202	1.527927915	1
240	40	20	3.522959596	2.862480826	1
240	40	30	3.912515621	2.706429718	1
240	40	40	4.064101368	2.916866308	1
240	40	50	1.058536339	2.511443219	1
240	40	60	1.329060897	1.591759012	1
240	40	70	0.060988734	2.737343181	1
240	40	80	2.484667741	2.349151553	1
240	40	90	1.448176257	1.73446305	1
240	40	100	1.344779055	2.986705305	1
240	40	110	0.101948802	2.718435149	1
240	40	120	3.043430729	1.676674494	1
240	40	130	1.123014329	2.396367755	1
240	50	0	1.417614633	2.104987293	1
240	50	10	0.900100444	2.427881639	1
240	50	20	0.950157627	2.441193395	1
240	50	30	0.665476693	1.540328219	1
240	50	40	1.795580543	2.269271684	1
240	50	50	3.743693824	2.927711596	1
240	50	60	1.347584453	1.872095005	1
240	50	70	1.199558703	2.336162469	1
240	50	80	0.580382521	1.846902007	1
240	50	90	0.791745067	1.890344705	1
240	50	100	0.298051202	2.680113556	1
240	50	110	0.525546634	2.880452422	1
240	50	120	1.795979738	1.731198301	1
240	60	0	1.39620263	2.905758332	1
240	60	10	3.103637713	2.483220436	1
240	60	20	2.241372823	2.982255376	1
240	60	30	2.537711766	2.989667173	1
240	60	40	3.543059354	2.538624546	1
240	60	50	2.570320663	2.162282975	1
240	60	60	2.974749404	2.578652786	1
240	60	70	2.112842814	1.932701172	1
240	60	80	4.286930439	2.98993777	1
240	60	90	3.98717378	1.712661997	1
240	60	100	4.441829609	2.307563053	1
240	70	0	1.93663686	2.693859422	1
240	70	10	3.765496307	2.188314776	1
240	70	20	1.356770537	2.454812793	1
240	70	30	0.916250393	2.335820984	1
240	70	40	3.140907295	1.794856406	1
240	70	50	1.522394106	1.932427717	1
240	70	60	3.960595367	2.675739933	1
240	70	70	2.466360266	1.712820453	1
240	70	80	2.676562775	2.2021784	1
240	80	0	2.187422469	1.59337062	1
240	80	10	4.177960656	1.738366786	1
240	80	20	3.798600192	2.630557925	1
240	80	30	4.080508937	2.191837006	1
240	80	40	4.320094946	1.971627405	1
240	80	50	2.442110208	1.880327503	1
240	80	60	2.915462544	2.68702419	1
240	90	0	1.759201878	2.720306748	1
240	90	10	2.448237311	2.785620029	1
240	90	20	3.3108198	2.700253334	1
240	90	30	4.100442545	2.328677342	1
250	-20	110	2.182603201	2.480887148	1
250	-20	120	2.050829503	1.823099028	1
250	-20	130	3.483318593	1.873209603	1
250	-20	140	3.08110117	2.670460888	1
250	-10	90	2.383146366	2.655428946	1
250	-10	100	0.205976885	2.903246551	1
250	-10	110	3.583526879	1.758466962	1
250	-10	120	4.40540197	2.493350928	1
250	-10	130	2.564794692	2.196665101	1
250	-10	140	1.715000198	1.567985769	1
250	0	70	0.936382947	2.154064054	1
250	0	80	2.058017884	1.893400594	1
250	0	90	1.646588123	2.446341564	1
250	0	100	2.382982519	2.680149793	1
250	0	110	4.452590663	2.047622354	1
250	0	120	3.869432608	2.834802799	1
250	0	130	4.074511625	2.043643722	1
250	0	140	0.91171249	2.8048958	1
250	10	50	2.68543715	2.157918314	1
250	10	60	2.695692387	2.080966816	1
250	10	70	4.077444848	1.86869577	1
250	10	80	2.242718007	2.117010654	1
250	10	90	2.932310358	2.596352454	1
250	10	100	0.053486132	2.752914814	1
250	10	110	4.473725266	1.645348913	1
250	10	120	1.641379674	1.978943742	1
250	10	130	2.592626644	1.985213887	1
250	10	140	3.19154777	1.810301529	1
250	20	40	1.071235553	2.066701259	1
250	20	50	0.482542206	1.804475948	1
250	20	60	0.586597909	2.797484085	1
250	20	70	0.960229707	1.903380409	1
250	20	80	3.406988029	2.116934545	1
250	20	90	0.51064261	2.670931082	1
250	20	100	2.234469653	2.340861406	1
250	20	110	0.764541399	1.69658857	1
250	20	120	0.175129359	2.910453998	1
250	20	130	3.965466272	2.375171823	1
250	20	140	2.02053438	2.846380147	1
250	30	30	1.980775349	2.84126531	1
250	30	40	2.676130693	2.847474247	1
250	30	50	2.221287334	2.512185544	1
250	30	60	0.19933539	1.509052775	1
250	30	70	3.95765285	2.776405896	1
250	30	80	0.502079572	1.621384384	1
250	30	90	1.119157322	2.604020013	1
250	30	100	3.900766463	1.852403215	1
250	30	110	1.136737671	1.575073644	1
250	30	120	4.161955011	2.7006022	1
250	30	130	0.500708829	2.395703412	1
250	30	140	3.174840475	1.882948039	1
250	40	20	4.188860011	2.372912764	1
250	40	30	2.631164405	1.615788519	1
250	40	40	1.627863454	2.162903686	1
250	40	50	0.93249494	2.135886013	1
250	40	60	3.086558937	2.478777993	1
250	40	70	3.062890544	1.966738911	1
250	40	80	2.139434452	2.74546464	1
250	40	90	3.34991735	2.076585301	1
250	40	100	1.373365811	1.896077037	1
250	40	110	0.921700144	2.584101267	1
250	40	120	0.815787383	1.964847789	1
